merchant_id,region,category,onboarding_start_date,ab_group,kyc_submitted,kyc_approved,catalog_uploaded,logistics_configured,activated_30d,gmv_30d,support_tickets_raised
MERCH_100272,US_South,Beauty_Personal_Care,2026-01-30,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_100273,US_South,Apparel,2026-06-17,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_100274,US_East,Collectibles,2026-06-10,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_100275,US_East,Apparel,2026-05-15,Control_v1.0,1,1,1,1,1,5747.84,1
MERCH_100276,US_Central,Electronics,2026-05-14,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_100277,US_East,Home_Improvement,2026-05-04,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_100278,US_Central,Beauty_Personal_Care,2026-06-27,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_100279,US_Central,Electronics,2026-06-29,Variant_v2.0,1,1,1,1,0,0.0,3
MERCH_100280,US_South,Beauty_Personal_Care,2026-06-26,Variant_v2.0,1,0,0,0,0,0.0,3
MERCH_100281,US_East,Apparel,2026-05-04,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_100282,US_East,Home_Improvement,2026-01-21,Variant_v2.0,1,1,1,1,1,1639.83,4
MERCH_100283,US_West,Collectibles,2026-03-09,Control_v1.0,1,1,1,1,1,2587.7,1
MERCH_100284,US_East,Beauty_Personal_Care,2026-04-21,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_100285,US_West,Collectibles,2026-04-01,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100286,US_East,Beauty_Personal_Care,2026-02-04,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_100287,US_East,Beauty_Personal_Care,2026-05-04,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_100288,US_West,Electronics,2026-05-09,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_100289,US_East,Apparel,2026-05-24,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_100290,US_West,Collectibles,2026-01-31,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_100291,US_West,Home_Improvement,2026-02-28,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_100292,US_South,Home_Improvement,2026-01-18,Control_v1.0,1,1,1,1,1,635.75,3
MERCH_100293,US_East,Electronics,2026-02-06,Control_v1.0,1,1,1,1,1,112.29,2
MERCH_100294,US_West,Home_Improvement,2026-05-01,Control_v1.0,1,1,1,1,1,905.95,1
MERCH_100295,US_East,Electronics,2026-05-18,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_100296,US_Central,Beauty_Personal_Care,2026-02-18,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_100297,US_West,Collectibles,2026-01-23,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_100298,US_East,Beauty_Personal_Care,2026-01-19,Control_v1.0,1,1,1,1,1,781.73,1
MERCH_100299,US_West,Beauty_Personal_Care,2026-04-23,Variant_v2.0,1,1,1,1,1,553.21,1
MERCH_100300,US_West,Apparel,2026-02-11,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_100301,US_East,Collectibles,2026-05-15,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_100302,US_East,Apparel,2026-06-15,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_100303,US_East,Apparel,2026-02-10,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_100304,US_Central,Apparel,2026-02-12,Variant_v2.0,1,1,0,0,0,0.0,4
MERCH_100305,US_South,Beauty_Personal_Care,2026-04-18,Variant_v2.0,1,1,1,1,1,769.5,1
MERCH_100306,US_East,Apparel,2026-01-11,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_100307,US_East,Electronics,2026-06-25,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_100308,US_Central,Apparel,2026-05-10,Variant_v2.0,1,1,1,1,1,703.08,3
MERCH_100309,US_West,Electronics,2026-04-02,Variant_v2.0,1,1,1,1,1,2415.86,4
MERCH_100310,US_East,Apparel,2026-03-18,Control_v1.0,1,1,1,1,1,529.81,1
MERCH_100311,US_West,Apparel,2026-04-18,Variant_v2.0,1,1,1,1,1,2030.82,0
MERCH_100312,US_West,Home_Improvement,2026-01-24,Control_v1.0,1,1,1,1,1,1691.38,0
MERCH_100313,US_South,Beauty_Personal_Care,2026-03-18,Variant_v2.0,1,1,1,1,1,164.64,2
MERCH_100314,US_South,Apparel,2026-06-04,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_100315,US_Central,Collectibles,2026-05-23,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_100316,US_East,Apparel,2026-04-13,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_100317,US_West,Apparel,2026-01-02,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_100318,US_West,Beauty_Personal_Care,2026-05-18,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_100319,US_West,Apparel,2026-06-28,Control_v1.0,1,1,1,1,1,1515.92,0
MERCH_100320,US_East,Apparel,2026-04-30,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_100321,US_Central,Home_Improvement,2026-03-14,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_100322,US_Central,Apparel,2026-03-17,Variant_v2.0,1,1,0,0,0,0.0,3
MERCH_100323,US_West,Apparel,2026-01-18,Control_v1.0,1,1,1,1,1,136.05,1
MERCH_100324,US_South,Home_Improvement,2026-04-27,Control_v1.0,1,1,1,1,1,4443.4,0
MERCH_100325,US_Central,Beauty_Personal_Care,2026-04-19,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_100326,US_East,Apparel,2026-01-20,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_100327,US_East,Beauty_Personal_Care,2026-02-04,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_100328,US_East,Apparel,2026-04-04,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100329,US_West,Beauty_Personal_Care,2026-03-08,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_100330,US_East,Beauty_Personal_Care,2026-01-15,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_100331,US_Central,Collectibles,2026-05-26,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100332,US_West,Apparel,2026-03-01,Control_v1.0,1,1,1,1,1,3676.74,2
MERCH_100333,US_West,Home_Improvement,2026-01-10,Control_v1.0,1,1,1,1,1,399.63,3
MERCH_100334,US_West,Apparel,2026-02-12,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_100335,US_West,Beauty_Personal_Care,2026-04-14,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_100336,US_South,Apparel,2026-03-13,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_100337,US_Central,Beauty_Personal_Care,2026-02-11,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_100338,US_East,Beauty_Personal_Care,2026-04-27,Control_v1.0,1,1,0,0,0,0.0,3
MERCH_100339,US_West,Collectibles,2026-01-28,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_100340,US_East,Collectibles,2026-02-26,Variant_v2.0,1,1,1,1,1,377.9,1
MERCH_100341,US_East,Beauty_Personal_Care,2026-05-21,Variant_v2.0,1,1,1,1,1,1474.01,2
MERCH_100342,US_West,Apparel,2026-01-19,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_100343,US_East,Beauty_Personal_Care,2026-04-20,Control_v1.0,1,1,1,1,1,1311.87,0
MERCH_100344,US_East,Home_Improvement,2026-02-08,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_100345,US_East,Apparel,2026-04-23,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_100346,US_East,Beauty_Personal_Care,2026-03-20,Variant_v2.0,0,0,0,0,0,0.0,2
MERCH_100347,US_West,Apparel,2026-02-06,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_100348,US_East,Apparel,2026-01-11,Control_v1.0,1,0,0,0,0,0.0,4
MERCH_100349,US_East,Apparel,2026-04-07,Control_v1.0,1,1,0,0,0,0.0,3
MERCH_100350,US_East,Collectibles,2026-05-24,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_100351,US_South,Apparel,2026-05-09,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_100352,US_Central,Apparel,2026-05-30,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_100353,US_West,Collectibles,2026-06-25,Control_v1.0,1,1,1,0,0,0.0,3
MERCH_100354,US_West,Beauty_Personal_Care,2026-02-16,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_100355,US_East,Home_Improvement,2026-02-23,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_100356,US_West,Apparel,2026-05-27,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_100357,US_East,Beauty_Personal_Care,2026-04-29,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_100358,US_South,Apparel,2026-03-05,Variant_v2.0,1,1,1,1,1,1343.92,1
MERCH_100359,US_East,Beauty_Personal_Care,2026-03-07,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100360,US_East,Beauty_Personal_Care,2026-01-16,Control_v1.0,1,1,1,1,1,824.97,3
MERCH_100361,US_East,Beauty_Personal_Care,2026-06-16,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_100362,US_East,Beauty_Personal_Care,2026-05-29,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_100363,US_East,Home_Improvement,2026-02-14,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_100364,US_South,Beauty_Personal_Care,2026-01-23,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_100365,US_East,Electronics,2026-05-06,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_100366,US_South,Apparel,2026-06-19,Variant_v2.0,1,1,1,1,1,680.4,0
MERCH_100367,US_South,Home_Improvement,2026-01-10,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_100368,US_West,Beauty_Personal_Care,2026-03-25,Variant_v2.0,1,1,1,1,1,342.11,0
MERCH_100369,US_West,Beauty_Personal_Care,2026-01-12,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_100370,US_West,Beauty_Personal_Care,2026-04-05,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_100371,US_West,Home_Improvement,2026-02-10,Variant_v2.0,1,1,1,1,1,1606.03,0
MERCH_100372,US_West,Collectibles,2026-04-29,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100373,US_Central,Apparel,2026-02-25,Control_v1.0,1,1,1,1,1,2932.88,2
MERCH_100374,US_West,Home_Improvement,2026-05-14,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_100375,US_East,Apparel,2026-02-06,Control_v1.0,1,0,0,0,0,0.0,3
MERCH_100376,US_South,Apparel,2026-04-18,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_100377,US_West,Home_Improvement,2026-06-03,Control_v1.0,1,1,1,1,1,652.21,3
MERCH_100378,US_South,Apparel,2026-01-02,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_100379,US_West,Apparel,2026-01-01,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100380,US_West,Electronics,2026-03-28,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_100381,US_Central,Home_Improvement,2026-01-03,Variant_v2.0,0,0,0,0,0,0.0,3
MERCH_100382,US_East,Apparel,2026-01-03,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_100383,US_South,Apparel,2026-06-06,Variant_v2.0,1,1,1,1,1,2673.98,1
MERCH_100384,US_Central,Apparel,2026-01-22,Control_v1.0,1,1,1,1,1,1417.14,4
MERCH_100385,US_South,Apparel,2026-01-14,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_100386,US_West,Apparel,2026-02-26,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_100387,US_West,Collectibles,2026-03-17,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_100388,US_Central,Apparel,2026-06-22,Variant_v2.0,1,1,1,1,1,2111.3,2
MERCH_100389,US_South,Beauty_Personal_Care,2026-06-09,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_100390,US_South,Collectibles,2026-05-12,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_100391,US_East,Electronics,2026-01-06,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_100392,US_East,Apparel,2026-05-01,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_100393,US_Central,Beauty_Personal_Care,2026-04-11,Control_v1.0,1,1,1,1,1,1367.89,2
MERCH_100394,US_East,Collectibles,2026-02-07,Control_v1.0,0,0,0,0,0,0.0,7
MERCH_100395,US_South,Apparel,2026-05-30,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_100396,US_South,Apparel,2026-02-08,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_100397,US_East,Apparel,2026-04-27,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_100398,US_Central,Beauty_Personal_Care,2026-01-20,Variant_v2.0,1,1,1,1,1,226.05,3
MERCH_100399,US_Central,Apparel,2026-01-08,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_100400,US_West,Electronics,2026-01-27,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_100401,US_South,Electronics,2026-06-01,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_100402,US_East,Beauty_Personal_Care,2026-04-01,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_100403,US_South,Electronics,2026-03-25,Control_v1.0,1,1,1,1,1,375.62,2
MERCH_100404,US_East,Apparel,2026-04-16,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100405,US_South,Electronics,2026-03-25,Variant_v2.0,0,0,0,0,0,0.0,2
MERCH_100406,US_East,Electronics,2026-03-06,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_100407,US_West,Electronics,2026-04-17,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_100408,US_South,Apparel,2026-03-17,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_100409,US_West,Electronics,2026-05-18,Variant_v2.0,1,1,1,1,1,1163.25,0
MERCH_100410,US_East,Beauty_Personal_Care,2026-03-02,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_100411,US_South,Beauty_Personal_Care,2026-03-22,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_100412,US_South,Apparel,2026-05-07,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_100413,US_East,Apparel,2026-05-22,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_100414,US_East,Beauty_Personal_Care,2026-03-03,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_100415,US_East,Beauty_Personal_Care,2026-03-31,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_100416,US_West,Beauty_Personal_Care,2026-03-12,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_100417,US_East,Electronics,2026-05-20,Variant_v2.0,1,1,1,1,1,362.58,1
MERCH_100418,US_Central,Apparel,2026-03-13,Control_v1.0,1,1,1,0,0,0.0,3
MERCH_100419,US_Central,Apparel,2026-05-21,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_100420,US_Central,Beauty_Personal_Care,2026-03-29,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_100421,US_Central,Beauty_Personal_Care,2026-06-08,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100422,US_West,Beauty_Personal_Care,2026-01-14,Control_v1.0,1,1,1,1,1,224.09,1
MERCH_100423,US_East,Home_Improvement,2026-04-14,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_100424,US_West,Home_Improvement,2026-05-08,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_100425,US_East,Apparel,2026-03-08,Control_v1.0,1,1,1,1,1,944.48,1
MERCH_100426,US_East,Beauty_Personal_Care,2026-06-14,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_100427,US_South,Beauty_Personal_Care,2026-04-03,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_100428,US_East,Beauty_Personal_Care,2026-01-12,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_100429,US_West,Collectibles,2026-01-13,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_100430,US_West,Beauty_Personal_Care,2026-05-15,Variant_v2.0,1,1,1,0,0,0.0,3
MERCH_100431,US_Central,Electronics,2026-02-24,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100432,US_East,Collectibles,2026-03-27,Variant_v2.0,1,1,1,1,1,184.0,0
MERCH_100433,US_West,Apparel,2026-04-16,Control_v1.0,0,0,0,0,0,0.0,3
MERCH_100434,US_West,Apparel,2026-06-27,Control_v1.0,0,0,0,0,0,0.0,2
MERCH_100435,US_Central,Apparel,2026-04-30,Control_v1.0,0,0,0,0,0,0.0,2
MERCH_100436,US_West,Apparel,2026-02-06,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_100437,US_South,Apparel,2026-02-13,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_100438,US_Central,Collectibles,2026-01-11,Control_v1.0,1,0,0,0,0,0.0,3
MERCH_100439,US_West,Collectibles,2026-01-09,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_100440,US_West,Electronics,2026-04-30,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_100441,US_South,Home_Improvement,2026-01-11,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_100442,US_East,Apparel,2026-02-13,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_100443,US_East,Beauty_Personal_Care,2026-05-03,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_100444,US_South,Apparel,2026-06-09,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_100445,US_South,Beauty_Personal_Care,2026-01-21,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_100446,US_South,Apparel,2026-04-03,Variant_v2.0,1,0,0,0,0,0.0,3
MERCH_100447,US_Central,Electronics,2026-03-29,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_100448,US_East,Apparel,2026-06-19,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100449,US_West,Apparel,2026-01-24,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_100450,US_Central,Electronics,2026-05-01,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_100451,US_East,Electronics,2026-06-04,Variant_v2.0,1,1,1,1,1,103.24,1
MERCH_100452,US_East,Apparel,2026-02-14,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_100453,US_South,Apparel,2026-05-14,Variant_v2.0,1,1,1,1,1,4968.78,3
MERCH_100454,US_West,Home_Improvement,2026-01-07,Variant_v2.0,1,1,1,1,0,0.0,3
MERCH_100455,US_East,Apparel,2026-05-18,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_100456,US_West,Electronics,2026-04-15,Variant_v2.0,0,0,0,0,0,0.0,3
MERCH_100457,US_East,Apparel,2026-05-02,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100458,US_West,Electronics,2026-05-11,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_100459,US_West,Electronics,2026-05-30,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_100460,US_West,Home_Improvement,2026-01-31,Control_v1.0,1,1,1,1,1,442.42,1
MERCH_100461,US_East,Beauty_Personal_Care,2026-02-11,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_100462,US_Central,Apparel,2026-02-15,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_100463,US_East,Home_Improvement,2026-01-04,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_100464,US_South,Beauty_Personal_Care,2026-03-07,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100465,US_East,Home_Improvement,2026-03-26,Variant_v2.0,1,1,1,1,1,738.32,3
MERCH_100466,US_West,Home_Improvement,2026-02-16,Variant_v2.0,1,1,1,1,0,0.0,3
MERCH_100467,US_South,Beauty_Personal_Care,2026-06-29,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_100468,US_West,Collectibles,2026-06-13,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_100469,US_South,Beauty_Personal_Care,2026-05-11,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_100470,US_West,Electronics,2026-02-15,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_100471,US_South,Electronics,2026-03-15,Variant_v2.0,1,1,0,0,0,0.0,5
MERCH_100472,US_West,Beauty_Personal_Care,2026-05-19,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_100473,US_South,Beauty_Personal_Care,2026-02-28,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_100474,US_East,Home_Improvement,2026-03-04,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_100475,US_South,Beauty_Personal_Care,2026-04-09,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_100476,US_West,Beauty_Personal_Care,2026-01-27,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_100477,US_East,Electronics,2026-01-31,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_100478,US_South,Apparel,2026-03-26,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_100479,US_East,Apparel,2026-04-18,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_100480,US_East,Apparel,2026-03-13,Control_v1.0,1,1,1,1,0,0.0,3
MERCH_100481,US_Central,Beauty_Personal_Care,2026-01-28,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_100482,US_East,Home_Improvement,2026-01-22,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_100483,US_East,Electronics,2026-03-31,Control_v1.0,1,1,1,1,1,2556.25,3
MERCH_100484,US_East,Collectibles,2026-04-21,Control_v1.0,1,1,1,1,1,1710.21,0
MERCH_100485,US_South,Apparel,2026-05-11,Variant_v2.0,1,1,1,1,1,1913.76,0
MERCH_100486,US_West,Electronics,2026-05-02,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_100487,US_West,Apparel,2026-04-13,Control_v1.0,1,1,1,1,1,231.24,2
MERCH_100488,US_South,Apparel,2026-06-08,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_100489,US_South,Home_Improvement,2026-03-03,Variant_v2.0,1,0,0,0,0,0.0,3
MERCH_100490,US_East,Apparel,2026-06-22,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_100491,US_East,Apparel,2026-04-22,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_100492,US_West,Apparel,2026-03-25,Variant_v2.0,1,1,1,1,1,2800.03,0
MERCH_100493,US_West,Home_Improvement,2026-01-18,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_100494,US_East,Electronics,2026-01-29,Variant_v2.0,1,1,1,1,1,574.77,4
MERCH_100495,US_East,Apparel,2026-03-23,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_100496,US_East,Apparel,2026-04-11,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_100497,US_West,Apparel,2026-03-10,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_100498,US_South,Apparel,2026-02-03,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_100499,US_South,Home_Improvement,2026-04-14,Control_v1.0,1,1,1,1,1,1197.07,1
MERCH_100500,US_Central,Collectibles,2026-06-27,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_100501,US_East,Collectibles,2026-02-16,Control_v1.0,1,1,0,0,0,0.0,3
MERCH_100502,US_East,Home_Improvement,2026-03-31,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_100503,US_South,Home_Improvement,2026-03-11,Variant_v2.0,1,1,1,1,1,266.07,2
MERCH_100504,US_Central,Home_Improvement,2026-02-08,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_100505,US_West,Collectibles,2026-03-27,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_100506,US_South,Home_Improvement,2026-01-04,Variant_v2.0,1,0,0,0,0,0.0,3
MERCH_100507,US_South,Beauty_Personal_Care,2026-06-25,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_100508,US_South,Apparel,2026-03-05,Variant_v2.0,0,0,0,0,0,0.0,2
MERCH_100509,US_Central,Beauty_Personal_Care,2026-03-09,Variant_v2.0,1,1,1,1,1,1627.91,2
MERCH_100510,US_East,Electronics,2026-02-26,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_100511,US_East,Beauty_Personal_Care,2026-05-07,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_100512,US_South,Electronics,2026-01-02,Variant_v2.0,1,1,1,1,1,108.81,2
MERCH_100513,US_South,Electronics,2026-01-27,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_100514,US_West,Apparel,2026-01-13,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_100515,US_West,Apparel,2026-04-15,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_100516,US_East,Home_Improvement,2026-05-27,Variant_v2.0,1,1,1,1,1,519.79,2
MERCH_100517,US_South,Beauty_Personal_Care,2026-05-29,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_100518,US_South,Apparel,2026-03-14,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_100519,US_West,Home_Improvement,2026-05-19,Variant_v2.0,1,1,1,1,1,840.46,1
MERCH_100520,US_East,Apparel,2026-02-04,Variant_v2.0,1,1,1,1,1,437.64,1
MERCH_100521,US_East,Beauty_Personal_Care,2026-03-15,Variant_v2.0,1,1,1,1,1,930.92,1
MERCH_100522,US_South,Apparel,2026-02-10,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_100523,US_South,Home_Improvement,2026-01-06,Control_v1.0,1,1,1,0,0,0.0,3
MERCH_100524,US_South,Electronics,2026-04-30,Variant_v2.0,1,1,1,1,1,61.3,2
MERCH_100525,US_East,Beauty_Personal_Care,2026-01-21,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_100526,US_East,Collectibles,2026-05-22,Control_v1.0,1,1,1,1,1,386.31,1
MERCH_100527,US_West,Collectibles,2026-02-12,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_100528,US_West,Electronics,2026-02-19,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_100529,US_South,Home_Improvement,2026-06-16,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_100530,US_South,Electronics,2026-02-14,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_100531,US_South,Electronics,2026-04-22,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_100532,US_South,Beauty_Personal_Care,2026-03-17,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_100533,US_East,Apparel,2026-04-08,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_100534,US_Central,Apparel,2026-02-08,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_100535,US_South,Home_Improvement,2026-06-28,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_100536,US_South,Apparel,2026-05-18,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_100537,US_West,Beauty_Personal_Care,2026-06-15,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_100538,US_East,Apparel,2026-03-30,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_100539,US_West,Beauty_Personal_Care,2026-04-26,Variant_v2.0,1,1,1,1,1,358.01,1
MERCH_100540,US_South,Apparel,2026-01-12,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_100541,US_East,Home_Improvement,2026-06-13,Variant_v2.0,1,1,1,1,1,612.46,2
MERCH_100542,US_West,Collectibles,2026-01-13,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_100543,US_Central,Collectibles,2026-01-19,Control_v1.0,1,1,1,1,1,695.26,1
